Time ,Sensor 1 ,Sensor 2 , Gear , Sensor 3 , AVERAGE S1 , AVERAGE S2  , AVERAGE S3
15:37:46,537.25,540.03,10.1,542.53,544.67,544.62,545.13
15:37:46,540.35,543.64,10.1,540.5,544.57,544.52,544.83
15:37:46,544.9,542.06,10.1,540.5,544.45,544.35,544.74
15:37:46,543.32,547.45,10.1,547.61,544.27,544.21,544.53
15:37:46,549.05,547.45,10.1,551.15,544.3,544.06,544.46
15:37:46,549.05,550.66,10.1,548.57,544.27,544.18,544.51
15:37:46,549.69,548.89,10.1,549.85,544.3,544.21,544.67
15:37:46,548.89,548.41,10.1,549.85,544.43,544.43,544.83
15:37:46,546.97,540.5,10.1,539.41,544.67,544.69,545.03
15:37:46,539.41,540.5,10.1,542.69,544.89,544.96,545.27
15:37:46,539.41,541.44,10.1,543.01,545.1,545.1,545.31
15:37:46,540.19,543.01,10.1,539.26,545.09,545.04,545.19
15:37:46,543.64,540.5,10.1,539.26,544.96,544.88,545.07
15:37:46,540.97,544.9,10.1,545.69,544.73,544.62,544.87
15:37:46,545.53,544.9,10.1,547.61,544.37,544.37,544.52
15:37:46,548.73,547.77,10.1,546.97,544.34,544.08,544.36
15:37:46,548.73,547.77,10.1,549.05,544.25,543.97,544.28
15:37:47,548.25,548.41,10.1,549.05,544.18,543.97,544.2
15:37:47,548.41,542.38,10.1,540.19,544.33,544.16,544.28
15:37:47,542.06,542.38,10.1,545.22,544.59,544.34,544.53
15:37:47,542.06,544.9,10.1,546.33,544.86,544.69,544.86
15:37:47,543.95,545.53,10.1,541.44,545.23,544.94,545.08
15:37:47,544.58,540.97,10.1,541.44,545.33,544.99,545.3
15:37:47,541.28,544.9,10.1,545.69,545.36,544.99,545.3
15:37:47,544.27,544.9,10.1,547.45,545.23,544.99,545.28
15:37:47,545.69,545.69,10.1,544.11,544.93,544.78,545
15:37:47,545.69,545.22,10.1,547.45,544.62,544.53,544.84
15:37:47,546.65,547.29,10.1,547.45,544.46,544.42,544.67
15:37:47,547.29,541.28,10.1,538.64,544.35,544.31,544.52
15:37:47,542.06,541.28,10.1,545.06,544.35,544.2,544.5
15:37:47,544.74,544.9,10.1,547.29,544.62,544.2,544.6
15:37:47,544.74,547.45,10.1,543.16,544.7,544.39,544.77
15:37:47,546.65,542.69,10.1,543.16,544.91,544.56,544.94
15:37:47,541.91,544.9,10.1,546.81,544.97,544.56,545.06
15:37:47,544.11,544.9,10.1,547.13,544.95,544.56,545.02
15:37:47,544.11,545.85,10.1,544.74,544.79,544.58,545.09
15:37:47,546.01,544.9,10.1,545.53,544.83,544.54,544.9
15:37:47,544.74,545.53,10.1,545.53,544.64,544.37,544.71
15:37:47,547.45,541.28,10.1,538.17,544.65,544.37,544.66
15:37:47,542.06,541.28,10.1,545.22,544.65,544.37,544.67
15:37:47,545.38,545.38,10.1,547.61,544.72,544.42,544.71
15:37:47,545.38,548.25,10.1,544.74,544.78,544.5,544.86
15:37:47,548.57,544.43,10.1,544.74,544.97,544.67,545.02
15:37:47,543.01,545.69,10.1,547.93,545.08,544.75,545.13
15:37:47,543.95,545.69,10.1,547.45,545.06,544.83,545.17
15:37:47,544.27,545.06,10.1,543.32,545.08,544.75,545.02
15:37:47,544.27,543.16,10.1,544.11,544.91,544.58,544.88
15:37:47,543.64,543.95,10.1,544.11,544.8,544.42,544.74
15:37:47,544.9,539.57,10.1,535.87,544.54,544.25,544.51
15:37:47,541.59,539.57,10.1,544.27,544.49,544.07,544.41
15:37:47,546.01,545.38,10.1,547.93,544.56,544.07,544.45
15:37:47,546.01,549.37,10.1,546.49,544.62,544.19,544.62
15:37:47,550.18,546.33,10.1,546.49,544.78,544.38,544.79
15:37:47,545.53,548.57,10.1,550.5,545.03,544.66,545.05
15:37:47,546.49,548.57,10.1,549.69,545.29,544.95,545.28
15:37:47,544.58,546.65,10.1,544.27,545.32,545.11,545.37
15:37:47,544.58,542.85,10.1,543.01,545.35,545.08,545.26
15:37:47,542.38,542.53,10.1,543.01,545.23,544.94,545.15
15:37:47,543.16,537.25,10.1,534.49,545.05,544.71,545.01
15:37:47,538.02,537.25,10.1,541.28,544.69,544.47,544.71
15:37:47,544.27,542.06,10.1,545.38,544.52,544.14,544.46
15:37:47,544.27,548.25,10.1,545.22,544.35,544.03,544.33
15:37:47,549.69,545.69,10.1,545.22,544.3,543.97,544.21
15:37:47,545.69,549.69,10.1,550.82,544.31,544.08,544.24
15:37:47,549.69,549.69,10.1,552.12,544.63,544.19,544.48
15:37:47,547.13,549.85,10.1,547.29,544.89,544.51,544.78
15:37:47,547.13,545.69,10.1,545.06,545.14,544.8,544.99
15:37:47,544.11,543.32,10.1,545.06,545.32,544.88,545.19
15:37:47,543.32,537.25,10.1,534.65,545.33,544.88,545.21
15:37:47,537.4,537.25,10.1,540.97,545.27,544.88,545.18
15:37:47,541.59,540.81,10.1,543.01,545,544.75,544.94
15:37:47,541.59,545.53,10.1,543.79,544.74,544.48,544.8
15:37:47,548.41,545.06,10.1,543.79,544.61,544.42,544.66
15:37:47,544.9,549.37,10.1,549.85,544.53,544.38,544.56
15:37:47,549.53,549.37,10.1,551.8,544.51,544.35,544.53
15:37:47,548.25,549.85,10.1,547.77,544.62,544.35,544.57
15:37:47,548.25,546.81,10.1,546.81,544.74,544.46,544.75
15:37:47,545.69,544.58,10.1,546.81,544.89,544.59,544.92
15:37:47,543.32,536.79,10.1,535.1,544.89,544.54,544.97
15:37:47,537.4,536.79,10.1,540.81,544.89,544.5,544.95
15:37:47,541.44,541.28,10.1,543.16,544.88,544.54,544.97
15:37:47,541.44,544.43,10.1,541.91,544.86,544.43,544.78
15:37:47,546.49,543.64,10.1,541.91,544.67,544.29,544.59
15:37:47,545.06,549.85,10.1,549.69,544.69,544.34,544.58
15:37:47,550.01,549.85,10.1,552.12,544.73,544.39,544.61
15:37:47,549.37,550.66,10.1,549.05,544.85,544.47,544.74
15:37:47,549.37,548.25,10.1,547.93,544.96,544.61,544.85
15:37:47,546.97,546.01,10.1,547.93,545.09,544.75,544.96
15:37:47,544.43,537.56,10.1,536.63,545.2,544.83,545.11
15:37:47,536.94,537.56,10.1,540.5,545.15,544.91,545.08
15:37:47,539.88,540.03,10.1,541.75,545,544.78,544.94
15:37:47,539.88,542.85,10.1,540.81,544.84,544.63,544.83
15:37:47,544.74,541.75,10.1,540.81,544.66,544.44,544.72
15:37:47,542.06,546.97,10.1,546.81,544.37,544.15,544.43
15:37:47,549.53,546.97,10.1,550.66,544.32,543.86,544.29
15:37:47,549.85,550.66,10.1,549.53,544.37,543.86,544.34
15:37:47,549.85,548.89,10.1,549.21,544.41,543.92,544.46
15:37:47,548.57,548.57,10.1,549.21,544.57,544.18,544.59
15:37:47,547.77,540.66,10.1,539.57,544.91,544.49,544.89
15:37:47,539.72,540.66,10.1,543.79,545.19,544.8,545.22
15:37:47,540.81,542.53,10.1,543.01,545.28,545.05,545.34
15:37:47,540.81,543.01,10.1,540.03,545.37,545.07,545.26
15:37:47,543.95,540.81,10.1,540.03,545.29,544.97,545.19
15:37:47,540.81,544.58,10.1,545.53,545.17,544.73,545.06
15:37:47,545.38,544.58,10.1,547.13,544.75,544.5,544.7
15:37:47,547.93,546.81,10.1,546.97,544.56,544.11,544.45
15:37:47,547.93,547.93,10.1,548.41,544.37,544.01,544.37
15:37:47,547.93,548.09,10.1,548.41,544.3,543.97,544.29
15:37:48,548.09,541.13,10.1,539.72,544.34,544.01,544.3
15:37:48,541.13,541.13,10.1,544.74,544.48,544.06,544.4
15:37:48,543.95,544.74,10.1,546.01,544.79,544.28,544.7
15:37:48,543.95,545.38,10.1,541.75,545.1,544.52,544.87
15:37:48,545.06,541.59,10.1,541.75,545.21,544.59,545.04
15:37:48,540.97,545.22,10.1,546.17,545.23,544.66,545.11
15:37:48,545.38,545.22,10.1,547.13,545.23,544.72,545.11
15:37:48,545.06,545.53,10.1,544.74,544.94,544.59,544.88
15:37:48,545.06,545.38,10.1,546.81,544.66,544.34,544.72
15:37:48,547.45,547.93,10.1,546.81,544.61,544.32,544.56
15:37:48,547.77,540.97,10.1,539.41,544.58,544.31,544.53
15:37:48,541.13,544.9,10.1,544.74,544.58,544.68,544.53
15:37:48,544.9,544.9,10.1,546.81,544.67,544.7,544.61
15:37:48,544.9,546.81,10.1,542.85,544.77,544.84,544.72
15:37:48,545.85,541.91,10.1,542.85,544.84,544.88,544.83
15:37:48,541.13,544.9,10.1,546.17,544.86,544.84,544.83
15:37:48,544.74,544.9,10.1,546.65,544.8,544.81,544.78
15:37:48,544.58,545.06,10.1,544.27,544.75,544.76,544.74
15:37:48,544.58,544.43,10.1,544.74,544.7,544.67,544.53
15:37:48,545.38,546.17,10.1,539.26,544.5,544.49,543.77
15:37:48,547.93,541.75,10.1,539.26,544.51,544.57,543.76
15:37:48,542.06,541.75,10.1,545.53,544.6,544.26,543.84
15:37:48,546.81,546.17,10.1,548.09,544.8,544.38,543.97
15:37:48,546.81,548.25,10.1,544.74,544.99,544.53,544.16
15:37:48,547.77,543.95,10.1,544.74,545.18,544.73,544.34
15:37:48,542.85,546.33,10.1,547.93,545.35,544.87,544.52
15:37:48,544.58,546.33,10.1,547.45,545.33,545.02,544.6
15:37:48,543.32,544.11,10.1,543.01,545.21,544.92,544.47
15:37:48,543.32,543.32,10.1,543.32,545.08,544.81,544.33
15:37:48,543.32,543.16,10.1,543.32,544.88,544.51,544.74
15:37:48,544.27,538.64,10.1,535.41,544.51,544.2,544.35
15:37:48,540.97,538.64,10.1,544.11,544.4,543.89,544.21
15:37:48,546.17,545.69,10.1,547.29,544.34,543.84,544.13
15:37:48,546.17,548.89,10.1,546.33,544.27,543.91,544.29
15:37:48,549.53,545.85,10.1,550.34,544.45,544.1,544.85
15:37:48,545.69,549.05,10.1,550.34,544.73,544.37,545.09
15:37:48,547.29,546.97,10.1,550.34,545,544.43,545.38
15:37:48,544.74,546.97,10.1,544.74,545.15,544.72,545.55
15:37:48,543.16,543.79,10.1,543.48,545.13,544.76,545.57
15:37:48,543.16,542.53,10.1,543.48,545.12,544.7,545.58
15:37:48,542.69,536.63,10.1,534.49,544.96,544.5,545.49
15:37:48,537.4,542.53,10.1,540.66,544.6,544.89,545.15
15:37:48,545.06,542.53,10.1,545.38,544.49,544.58,544.96
15:37:48,545.06,547.77,10.1,545.22,544.38,544.46,544.85
15:37:48,548.41,545.38,10.1,550.18,544.27,544.42,544.83
15:37:48,545.69,549.37,10.1,550.18,544.27,544.45,544.81
15:37:48,548.89,549.05,10.1,551.47,544.43,544.66,544.93
15:37:48,546.65,549.05,10.1,546.97,544.62,544.86,545.15
15:37:48,546.65,545.38,10.1,545.06,544.97,545.02,545.31
15:37:48,544.58,543.64,10.1,535.26,545.11,545.13,544.48
15:37:48,543.16,536.79,10.1,535.26,545.15,545.15,544.56
15:37:48,537.25,536.79,10.1,540.5,545.14,544.57,544.55
15:37:48,543.01,541.75,10.1,543.79,544.93,544.49,544.39
15:37:48,543.01,546.01,10.1,544.74,544.73,544.32,544.34
15:37:48,548.25,545.69,10.1,549.85,544.71,544.35,544.31
15:37:48,545.69,549.69,10.1,549.85,544.71,544.38,544.27
15:37:48,549.37,549.37,10.1,552.12,544.76,544.42,544.34
15:37:48,547.45,549.37,10.1,547.61,544.84,544.45,544.4
15:37:48,547.45,546.33,10.1,545.85,544.92,544.54,544.48
15:37:48,545.22,544.11,10.1,535.56,544.98,544.59,544.51
15:37:48,543.01,536.33,10.1,535.56,544.97,544.54,544.54
15:37:48,536.02,540.19,10.1,539.41,544.85,544.88,544.44
15:37:48,541.91,540.19,10.1,542.38,544.74,544.73,544.29
15:37:48,541.91,544.27,10.1,542.38,544.63,544.55,544.06
15:37:48,545.53,543.79,10.1,549.37,544.35,544.36,544.01
15:37:48,545.85,550.5,10.1,549.37,544.37,544.44,543.96
15:37:48,550.66,550.5,10.1,553.1,544.5,544.56,544.06
15:37:48,548.57,550.5,10.1,548.89,544.61,544.67,544.19
15:37:48,548.09,547.93,10.1,548.09,544.68,544.83,544.41
15:37:48,548.09,547.13,10.1,537.71,544.96,545.13,544.63
15:37:48,544.9,537.87,10.1,537.71,545.15,545.29,544.84
15:37:48,536.94,540.19,10.1,540.19,545.24,545.29,544.92
15:37:48,540.5,540.19,10.1,541.91,545.1,545.29,544.87
15:37:48,543.64,542.53,10.1,540.5,545.28,545.11,544.68
15:37:48,543.64,541.13,10.1,545.69,545.09,544.85,544.32
15:37:48,542.06,547.13,10.1,545.69,544.71,544.51,543.95
15:37:48,548.89,549.85,10.1,550.82,544.53,544.44,543.72
15:37:48,549.05,549.85,10.1,548.57,544.58,544.38,543.69
15:37:48,549.05,548.89,10.1,548.89,544.67,544.48,543.77
15:37:48,549.05,548.25,10.1,539.88,544.77,544.59,543.99
15:37:48,547.45,540.81,10.1,539.88,545.03,544.88,544.2
15:37:48,540.03,543.16,10.1,543.64,545.33,545.18,544.55
15:37:48,542.22,543.16,10.1,544.27,545.51,545.48,544.78
15:37:48,542.22,542.85,10.1,540.35,545.37,545.51,544.77
15:37:48,543.16,541.28,10.1,545.22,545.32,545.52,544.72
15:37:48,541.28,545.06,10.1,545.22,545.24,545.32,544.67
15:37:48,545.85,546.65,10.1,547.93,544.94,545,544.38
15:37:48,547.61,546.65,10.1,546.81,544.79,544.68,544.21
15:37:48,548.41,548.41,10.1,548.41,544.73,544.63,544.16
15:37:48,548.41,547.61,10.1,539.41,544.66,544.56,544.11
15:37:49,546.97,540.5,10.1,539.41,544.62,544.53,544.06
15:37:49,540.81,544.43,10.1,543.79,544.69,544.66,544.08
15:37:49,543.32,544.43,10.1,545.53,544.8,544.78,544.21
15:37:49,544.58,544.58,10.1,541.59,545.04,544.96,544.33
15:37:49,544.58,541.44,10.1,545.22,545.18,544.97,544.33
15:37:49,541.13,544.9,10.1,545.22,545.17,544.96,544.33
15:37:49,545.53,546.17,10.1,548.09,545.13,544.91,544.35
15:37:49,545.38,546.17,10.1,545.06,544.91,544.86,544.17
15:37:49,549.05,546.65,10.1,547.77,544.98,544.69,544.11
15:37:49,549.05,548.09,10.1,540.19,545.04,544.73,544.19
15:37:49,547.45,541.13,10.1,540.19,545.09,544.8,544.26
15:37:49,541.28,545.22,10.1,544.43,545.13,544.88,544.33
15:37:49,545.22,545.22,10.1,546.81,545.32,544.96,544.45
15:37:49,545.85,546.49,10.1,543.16,545.45,545.15,544.61
15:37:49,545.85,542.53,10.1,545.85,545.58,545.26,544.68
15:37:49,541.13,544.11,10.1,545.85,545.58,545.18,544.74
15:37:49,543.95,544.58,10.1,546.33,545.42,545.02,544.56
15:37:49,543.79,544.58,10.1,543.48,545.26,544.86,544.41
15:37:49,545.69,543.95,10.1,544.74,544.93,544.59,544.1
15:37:49,545.69,546.17,10.1,539.72,544.59,544.4,544.06
15:37:49,547.45,541.75,10.1,539.72,544.59,544.46,544.01
15:37:49,542.22,546.49,10.1,545.06,544.68,544.59,544.07
15:37:49,546.81,546.49,10.1,548.25,544.84,544.71,544.22
15:37:49,548.09,548.09,10.1,545.22,545.07,544.87,544.42
15:37:49,548.09,545.06,10.1,548.73,545.29,545.13,544.71
15:37:49,544.11,546.65,10.1,548.73,545.59,545.38,545
15:37:49,544.43,544.27,10.1,548.09,545.64,545.35,545.17
15:37:49,542.85,544.27,10.1,542.38,545.54,545.32,545.06
15:37:49,544.11,543.16,10.1,543.32,545.38,545.24,544.92
15:37:49,544.11,543.16,10.1,535.71,545.22,544.94,544.52
15:37:49,543.32,538.48,10.1,535.71,544.81,544.61,544.12
15:37:49,540.81,545.53,10.1,543.32,544.67,544.52,543.94
15:37:49,546.01,545.53,10.1,547.45,544.59,544.42,543.86
15:37:49,548.25,547.29,10.1,545.06,544.61,544.34,543.85
15:37:49,548.25,546.49,10.1,550.5,544.62,544.48,544.03
15:37:49,546.33,549.05,10.1,550.5,544.85,544.72,544.2
15:37:49,547.61,547.13,10.1,550.98,545.16,545.01,544.49
15:37:49,544.58,547.13,10.1,544.74,545.34,545.3,544.73
15:37:49,544.11,544.11,10.1,543.79,545.34,545.39,544.78
15:37:49,544.11,543.16,10.1,535.56,545.34,545.39,544.76
15:37:49,543.01,537.1,10.1,535.56,545.31,545.25,544.75
15:37:49,538.02,543.32,10.1,540.19,545.03,545.03,544.43
15:37:49,545.69,543.32,10.1,547.13,544.99,544.81,544.4
15:37:49,547.29,547.45,10.1,544.58,544.9,544.82,544.35
15:37:49,547.29,545.22,10.1,549.69,544.8,544.7,544.27
15:37:49,546.33,549.21,10.1,549.69,544.8,544.71,544.19
15:37:49,548.09,548.41,10.1,551.47,544.85,544.84,544.24
15:37:49,546.33,548.41,10.1,546.33,545.03,544.97,544.4
15:37:49,544.27,545.53,10.1,544.58,545.04,545.11,544.48
15:37:49,544.27,542.53,10.1,534.95,545.06,545.05,544.42
15:37:49,542.38,537.25,10.1,534.95,544.99,545.06,544.36
15:37:49,537.71,541.59,10.1,539.88,544.96,544.89,544.33
15:37:49,543.64,541.59,10.1,544.9,544.76,544.72,544.1
15:37:49,548.41,546.49,10.1,545.06,544.87,544.62,544.15
15:37:49,548.41,546.33,10.1,550.34,544.98,544.73,544.21
15:37:49,546.33,550.01,10.1,550.34,544.98,544.82,544.28
15:37:49,549.69,549.53,10.1,552.77,545.14,544.93,544.41
15:37:49,547.61,549.53,10.1,547.45,545.27,545.04,544.52
15:37:49,546.01,546.97,10.1,546.33,545.44,545.18,544.7
15:37:49,546.01,543.79,10.1,535.26,545.62,545.31,544.73
15:37:49,541.91,536.02,10.1,535.26,545.57,545.19,544.76
15:37:49,536.17,539.88,10.1,538.48,545.42,545.01,544.62
15:37:49,541.28,539.88,10.1,542.85,545.18,544.84,544.41
15:37:49,544.9,543.79,10.1,541.44,544.83,544.57,544.05
15:37:49,544.9,543.95,10.1,549.53,544.48,544.34,543.97
15:37:49,546.65,550.01,10.1,549.53,544.51,544.34,543.89
15:37:49,549.53,550.18,10.1,552.61,544.5,544.4,543.87
15:37:49,549.21,550.18,10.1,548.73,544.66,544.47,544
15:37:49,549.05,549.21,10.1,549.05,544.96,544.69,544.27
15:37:49,549.05,547.29,10.1,538.48,545.26,545.04,544.6
15:37:49,545.38,538.48,10.1,538.48,545.61,545.28,544.92
15:37:49,537.25,540.35,10.1,540.35,545.72,545.33,545.1
15:37:49,540.66,540.35,10.1,542.69,545.66,545.38,545.09
15:37:49,542.85,542.69,10.1,539.88,545.45,545.27,544.93
15:37:49,542.85,540.97,10.1,545.85,545.25,544.97,544.57
15:37:49,543.16,547.29,10.1,545.85,544.9,544.7,544.2
15:37:49,548.09,549.05,10.1,551.15,544.75,544.58,544.05
15:37:49,548.41,549.05,10.1,547.45,544.67,544.47,543.92
15:37:49,549.21,548.25,10.1,549.05,544.69,544.37,543.92
15:37:49,549.21,547.77,10.1,539.26,544.71,544.42,544
15:37:49,546.65,540.66,10.1,539.26,544.83,544.64,544.08
15:37:49,540.19,543.01,10.1,543.48,545.13,544.91,544.39
15:37:49,541.91,543.01,10.1,544.27,545.25,545.17,544.55
15:37:49,543.16,543.32,10.1,539.88,545.28,545.24,544.55
15:37:49,543.16,541.44,10.1,545.85,545.31,545.28,544.55
15:37:49,542.69,545.85,10.1,545.85,545.27,545.14,544.55
15:37:49,545.85,547.13,10.1,549.21,545.04,544.95,544.35
15:37:49,547.93,548.41,10.1,546.33,545,544.88,544.24
15:37:49,549.05,548.41,10.1,549.05,544.98,544.9,544.24
15:37:49,549.05,547.45,10.1,538.95,544.96,544.87,544.21
15:37:49,546.17,540.81,10.1,543.79,544.92,544.88,544.67
15:37:50,541.13,544.27,10.1,543.79,545.01,545.01,544.7
15:37:50,543.32,544.27,10.1,545.69,545.15,545.13,544.84
15:37:50,543.16,544.43,10.1,540.66,545.15,545.24,544.92
15:37:50,543.16,540.5,10.1,544.74,545.15,545.15,544.81
15:37:50,541.44,544.9,10.1,547.93,545.03,545.06,545.01
15:37:50,544.58,545.85,10.1,547.93,544.9,544.93,544.89
15:37:50,546.33,545.85,10.1,544.58,544.74,544.67,544.71
15:37:50,548.89,547.13,10.1,548.57,544.72,544.54,544.66
15:37:50,548.89,547.77,10.1,539.88,544.71,544.58,544.76
15:37:50,547.29,542.06,10.1,539.88,544.82,544.7,544.36
15:37:50,542.53,545.53,10.1,545.06,544.96,544.83,544.49
15:37:50,545.22,547.13,10.1,547.61,545.15,545.11,544.68
15:37:50,546.01,547.13,10.1,543.32,545.43,545.38,544.95
15:37:50,546.01,542.22,10.1,545.53,545.72,545.56,545.03
15:37:50,541.13,543.32,10.1,545.53,545.69,545.4,544.79
15:37:50,543.32,544.9,10.1,546.17,545.56,545.3,544.61
15:37:50,543.95,543.95,10.1,543.01,545.32,545.11,544.46
15:37:50,545.22,543.95,10.1,544.74,544.96,544.8,544.07
15:37:50,545.22,545.06,10.1,538.64,544.59,544.53,543.95
15:37:50,546.49,541.44,10.1,538.64,544.51,544.46,543.82
15:37:50,542.53,546.01,10.1,544.43,544.51,544.51,543.76
15:37:50,546.33,546.01,10.1,548.41,544.62,544.4,543.84
15:37:50,548.57,547.77,10.1,545.38,544.88,544.46,544.05
15:37:50,548.57,545.85,10.1,549.05,545.13,544.83,544.4
15:37:50,544.27,546.81,10.1,548.41,545.45,545.17,544.69
15:37:50,544.74,544.74,10.1,548.41,545.59,545.16,544.91
15:37:50,543.48,543.16,10.1,542.22,545.54,545.08,544.83
15:37:50,544.43,543.16,10.1,544.43,545.46,545,544.8
15:37:50,544.43,543.48,10.1,535.41,545.38,544.84,544.48
15:37:50,542.85,538.48,10.1,543.01,545.02,544.55,544.91
15:37:50,541.59,545.06,10.1,543.01,544.92,544.45,544.77
15:37:50,545.06,547.29,10.1,547.45,544.8,544.58,544.67
15:37:50,548.25,547.29,10.1,544.43,544.77,544.53,544.58
15:37:50,548.25,545.85,10.1,550.34,544.73,544.53,544.71
15:37:50,546.01,548.57,10.1,550.5,544.91,544.71,544.92
15:37:50,546.65,546.81,10.1,550.5,545.1,544.91,545.13
15:37:50,544.58,543.48,10.1,543.64,545.21,544.95,545.27
15:37:50,543.95,543.48,10.1,544.27,545.16,544.98,545.25
15:37:50,543.95,543.48,10.1,535.56,545.11,544.98,545.27
15:37:50,543.16,538.02,10.1,541.44,545.15,544.93,545.11
15:37:50,539.57,543.64,10.1,541.44,544.94,544.79,544.95
15:37:50,545.06,547.61,10.1,546.97,544.94,544.82,544.91
15:37:50,548.57,547.61,10.1,545.06,544.97,544.85,544.97
15:37:50,546.01,546.01,10.1,550.34,544.75,544.87,544.97
15:37:50,546.01,549.05,10.1,551.47,544.75,544.92,545.07
15:37:50,547.77,548.09,10.1,551.47,544.86,545.04,545.16
15:37:50,545.85,544.74,10.1,545.69,544.99,545.17,545.37
15:37:50,543.32,544.74,10.1,543.95,544.93,545.3,545.34
15:37:50,543.32,541.91,10.1,533.88,544.86,545.14,545.17
15:37:50,541.59,536.63,10.1,533.88,544.71,545,544.42
15:37:50,538.33,541.75,10.1,540.19,544.58,544.81,544.29
15:37:50,542.53,545.85,10.1,544.9,544.33,544.64,544.08
15:37:50,548.73,545.85,10.1,543.79,544.35,544.46,543.96
15:37:50,546.97,546.65,10.1,551.47,544.44,544.53,544.07
15:37:50,546.97,549.85,10.1,552.28,544.54,544.61,544.15
15:37:50,549.05,550.18,10.1,552.28,544.67,544.82,544.23
15:37:50,549.37,547.93,10.1,548.09,545.02,545.13,544.47
15:37:50,546.01,547.93,10.1,547.77,545.29,545.45,544.85
15:37:50,541.59,543.95,10.1,534.49,545.11,545.66,544.91
15:37:50,541.59,535.87,10.1,539.1,545.11,545.58,545.44
15:37:50,537.1,540.35,10.1,539.1,544.99,545.44,545.33
15:37:50,540.5,543.16,10.1,542.85,544.79,545.17,545.12
15:37:50,544.9,543.16,10.1,540.35,544.4,544.9,544.78
15:37:50,544.9,543.48,10.1,549.53,544.2,544.58,544.58
15:37:50,545.69,548.73,10.1,551.47,544.07,544.47,544.5
