Time ,Sensor 1 ,Sensor 2 , Gear , Sensor 3 , AVERAGE S1 , AVERAGE S2  , AVERAGE S3
"15:39:04, 765.31, 768.44, 10.1, 768.44, 769.70, 770.16, 769.80"
"15:39:04, 769.07, 764.68, 10.1, 770.97, 769.61, 770.37, 771.08"
"15:39:04, 765.31, 771.60, 10.1, 776.40, 769.80, 770.60, 771.91"
"15:39:04, 774.47, 775.11, 10.1, 773.51, 770.27, 770.82, 772.38"
"15:39:04, 775.11, 774.15, 10.1, 774.79, 770.34, 771.11, 772.03"
"15:39:04, 775.11, 766.56, 10.1, 764.37, 770.62, 770.03, 770.41"
"15:39:04, 766.24, 771.29, 10.1, 770.34, 769.64, 769.39, 769.93"
"15:39:04, 771.29, 774.47, 10.1, 774.47, 769.32, 769.29, 769.80"
"15:39:04, 774.47, 769.39, 10.1, 769.70, 769.67, 770.13, 770.74"
"15:39:04, 767.81, 772.24, 10.1, 775.43, 770.42, 770.79, 771.84"
"15:39:04, 771.60, 772.56, 10.1, 770.65, 771.05, 771.21, 772.06"
"15:39:04, 770.34, 770.34, 10.1, 770.65, 771.18, 771.77, 772.03"
"15:39:04, 768.76, 769.39, 10.1, 757.88, 771.52, 771.55, 770.18"
"15:39:04, 761.27, 766.56, 10.1, 765.62, 770.20, 770.69, 769.39"
"15:39:04, 768.13, 771.92, 10.1, 770.02, 769.50, 770.47, 768.91"
"15:39:04, 772.88, 768.76, 10.1, 768.13, 769.28, 770.69, 769.29"
"15:39:04, 770.65, 776.08, 10.1, 779.95, 769.72, 771.17, 770.25"
"15:39:04, 776.08, 777.36, 10.1, 775.43, 770.20, 771.46, 770.35"
"15:39:04, 777.04, 776.40, 10.1, 777.04, 770.46, 772.16, 771.08"
"15:39:04, 773.51, 775.11, 10.1, 762.51, 771.03, 772.45, 769.79"
"15:39:04, 763.44, 764.68, 10.1, 768.44, 770.21, 771.66, 769.57"
"15:39:04, 766.24, 769.07, 10.1, 769.70, 769.80, 771.53, 769.47"
"15:39:04, 769.70, 765.31, 10.1, 764.37, 769.89, 771.12, 770.12"
"15:39:04, 764.99, 770.02, 10.1, 771.60, 770.27, 771.47, 770.72"
"15:39:04, 769.70, 770.65, 10.1, 769.39, 770.42, 771.34, 770.66"
"15:39:04, 771.60, 772.24, 10.1, 773.51, 770.30, 771.69, 771.20"
"15:39:04, 772.56, 773.20, 10.1, 761.58, 770.49, 771.40, 769.36"
"15:39:04, 766.87, 764.37, 10.1, 770.02, 769.57, 770.11, 768.82"
"15:39:04, 771.92, 774.47, 10.1, 775.11, 769.06, 769.91, 768.62"
"15:39:04, 775.11, 771.29, 10.1, 770.02, 769.22, 769.53, 769.38"
"15:39:04, 770.97, 776.40, 10.1, 777.69, 769.97, 770.70, 770.30"
"15:39:04, 774.47, 774.47, 10.1, 771.29, 770.79, 771.24, 770.46"
"15:39:04, 772.24, 770.97, 10.1, 770.97, 771.05, 771.81, 771.12"
"15:39:04, 769.07, 770.02, 10.1, 758.80, 771.45, 771.81, 769.84"
"15:39:04, 760.03, 760.34, 10.1, 764.06, 770.49, 770.78, 769.30"
"15:39:04, 766.24, 764.99, 10.1, 768.44, 769.95, 770.05, 768.80"
"15:39:04, 771.29, 767.50, 10.1, 766.24, 769.82, 769.48, 769.26"
"15:39:04, 768.13, 773.83, 10.1, 774.15, 769.95, 770.43, 769.68"
"15:39:04, 775.11, 776.40, 10.1, 778.33, 770.27, 770.62, 770.00"
"15:39:04, 775.76, 775.43, 10.1, 775.76, 770.33, 771.04, 770.57"
"15:39:04, 775.11, 774.79, 10.1, 764.06, 770.75, 770.88, 769.21"
"15:39:04, 766.24, 766.24, 10.1, 770.65, 769.92, 770.05, 769.15"
"15:39:04, 769.07, 770.34, 10.1, 771.92, 769.61, 769.99, 769.24"
"15:39:04, 771.60, 766.87, 10.1, 767.50, 769.86, 769.67, 770.11"
"15:39:04, 765.93, 771.29, 10.1, 772.56, 770.45, 770.77, 770.96"
"15:39:04, 770.34, 770.97, 10.1, 774.47, 770.86, 771.37, 771.56"
"15:39:04, 770.02, 769.39, 10.1, 769.07, 770.73, 771.56, 771.85"
"15:39:04, 769.39, 769.39, 10.1, 759.11, 770.86, 771.11, 770.34"
"15:39:04, 764.37, 762.82, 10.1, 768.13, 769.78, 769.75, 769.32"
"15:39:04, 770.02, 769.07, 10.1, 772.88, 769.21, 769.12, 769.04"
"15:39:04, 777.04, 772.24, 10.1, 770.65, 769.40, 768.86, 769.69"
"15:39:04, 771.92, 776.40, 10.1, 778.33, 769.97, 769.88, 770.46"
"15:39:04, 776.72, 777.69, 10.1, 780.60, 770.74, 770.61, 771.33"
"15:39:04, 775.11, 774.15, 10.1, 774.79, 771.09, 771.34, 772.06"
"15:39:04, 773.20, 771.60, 10.1, 759.11, 771.81, 771.37, 770.71"
"15:39:04, 761.27, 760.34, 10.1, 765.31, 770.91, 770.31, 769.80"
"15:39:04, 765.62, 765.93, 10.1, 768.44, 770.47, 769.96, 769.73"
"15:39:04, 769.70, 768.76, 10.1, 764.06, 770.50, 769.90, 770.23"
"15:39:04, 766.87, 772.88, 10.1, 772.56, 770.75, 770.91, 770.67"
"15:39:04, 773.51, 774.79, 10.1, 776.72, 771.10, 771.48, 771.06"
"15:39:04, 774.47, 773.83, 10.1, 772.88, 770.84, 771.64, 771.28"
"15:39:05, 775.11, 775.43, 10.1, 763.44, 771.16, 771.54, 769.79"
"15:39:05, 774.15, 765.31, 10.1, 769.39, 770.90, 770.30, 768.67"
"15:39:05, 771.60, 771.29, 10.1, 774.79, 770.55, 770.02, 768.67"
"15:39:05, 774.15, 774.47, 10.1, 769.70, 770.65, 770.30, 769.73"
"15:39:05, 768.13, 768.76, 10.1, 774.47, 771.33, 771.15, 770.65"
"15:39:05, 772.56, 772.88, 10.1, 776.40, 772.03, 771.84, 771.44"
"15:39:05, 770.34, 770.02, 10.1, 770.34, 772.09, 771.97, 772.07"
"15:39:05, 769.70, 768.76, 10.1, 769.70, 772.37, 771.55, 771.78"
"15:39:05, 768.13, 759.42, 10.1, 764.37, 771.84, 770.02, 770.55"
"15:39:05, 760.65, 766.87, 10.1, 770.65, 770.45, 769.32, 770.33"
"15:39:05, 773.83, 771.60, 10.1, 768.13, 770.33, 768.94, 770.80"
"15:39:05, 771.29, 770.34, 10.1, 777.36, 770.04, 769.44, 771.59"
"15:39:05, 777.69, 777.69, 10.1, 781.58, 770.65, 770.08, 772.27"
"15:39:05, 776.72, 776.40, 10.1, 776.40, 770.90, 770.27, 772.94"
"15:39:05, 776.08, 774.15, 10.1, 776.08, 771.70, 770.81, 773.10"
"15:39:05, 772.88, 763.44, 10.1, 762.51, 771.73, 769.87, 771.71"
"15:39:05, 761.89, 766.24, 10.1, 769.07, 770.88, 769.49, 771.58"
"15:39:05, 770.34, 769.07, 10.1, 764.68, 770.95, 769.52, 771.08"
"15:39:05, 765.31, 765.62, 10.1, 771.60, 770.67, 770.14, 771.81"
"15:39:05, 770.65, 770.34, 10.1, 774.15, 771.67, 770.49, 772.16"
"15:39:05, 773.20, 772.88, 10.1, 771.60, 771.60, 770.62, 772.50"
"15:39:05, 773.51, 772.56, 10.1, 773.51, 771.83, 770.84, 772.12"
"15:39:05, 772.88, 764.99, 10.1, 761.89, 771.34, 769.57, 770.15"
"15:39:05, 766.87, 771.60, 10.1, 773.83, 770.36, 769.09, 769.89"
"15:39:05, 775.43, 773.83, 10.1, 769.70, 770.30, 769.06, 769.26"
"15:39:05, 771.29, 771.29, 10.1, 777.69, 770.14, 769.84, 770.77"
"15:39:05, 774.47, 776.08, 10.1, 778.65, 771.40, 770.83, 771.73"
"15:39:05, 772.88, 771.92, 10.1, 771.92, 771.65, 771.11, 772.46"
"15:39:05, 771.29, 770.34, 10.1, 771.92, 772.25, 771.58, 772.49"
"15:39:05, 768.76, 759.72, 10.1, 757.88, 772.06, 770.52, 770.86"
"15:39:05, 759.72, 765.31, 10.1, 763.75, 770.71, 769.76, 770.08"
"15:39:05, 765.93, 768.76, 10.1, 765.62, 769.95, 769.38, 769.29"
"15:39:05, 768.76, 766.87, 10.1, 774.15, 769.54, 769.57, 770.51"
